情報科教育法ａ,３年次,前期,大井翔(オオイショウ),BTD009A1
情報科教育法ｂ,３年次,集中,大井翔(オオイショウ),BTD010A1
道徳教育の研究,２年次,前期,澤田俊也(サワダトシヤ),BTD011A1
教育課程論,２年次,前期,澤田俊也(サワダトシヤ),BTD012A1
教育方法論,２年次,後期,北秀和(キタヒデカズ),BTD013A1
生徒指導論,２年次,後期,胡田裕教(エビタヒロユキ),BTD014A1
中学校教育実習,４年次,集中,疋田祥人(ヒキダヨシト),BTD016A1
高等学校教育実習,４年次,集中,疋田祥人(ヒキダヨシト),BTD017A1
教職実践演習,４年次,後期,疋田祥人(ヒキダヨシト),BTD018A1
福祉教育概論,３年次,集中,酒井恵子(サカイケイコ),BTD019A1
道徳教育,２年次,前期,澤田俊也(サワダトシヤ),BTD020A1
教育相談,３年次,前期,酒井恵子(サカイケイコ),BTD021A1
特別活動・総合的な学習の時間の指導法,２年次,後期,澤田俊也(サワダトシヤ),BTD023A1
特別支援教育,２年次,後期,矢野正(ヤノタダシ),BTD024A1
